"COUNTY","COUNTYNAME","CITYNAME","REGION","STATE","COUNTYCODE","IsHotspot","Hotspot","UFOReports","CEs","UFOReports21stCent","RateUFOper100000","RateCEper100000","RateUFO21stCent","Rank","POP1990","POP1960","POPDIF6090","EDUC1960","Ocean","Lake","River","Interstate","Military","Nuclear","LONGITUDE","LATITUDE"
"Turner","Turner","Parker","US","SD","62","0",,"2","0",,"23.3208955223881","0.0",,,"8576.0","11159.0",,"375.0","0","0","0","0","0","0","97.09","43.24"
"Union","Union","Elk Point","US","SD","63","0",,"2","1",,"19.629011679262","9.81450583963098",,,"10189.0","10197.0",,"376.0","0","0","1","1","0","0","96.4","42.4"
"Walworth","Walworth","Selby","US","SD","64","0","Mobridge","5","4",,"82.1422704123542","65.7138163298834",,,"6087.0","8097.0",,"411.0","0","1","1","0","0","0","100.02","45.3"
"Yankton","Yankton","Yankton","US","SD","66","0",,"2","1",,"10.3885310617079","5.19426553085394",,,"19252.0","17551.0",,"364.0","0","0","1","0","0","0","97.24","42.53"
"Ziebach","Ziebach","Dupree","US","SD","67","0",,"0","0",,"0.0","0.0",,,"2220.0","2495.0",,"320.0","0","0","1","0","0","0","101.37","45.02"
"Anderson","Anderson","Clinton","US","TN","01","0",,"25","0",,"36.6300366300366","0.0",,,"68250.0","60032.0",,"451.0","0","0","1","1","1","1","84.13","36.12"
"Bedford","Bedford","Shelbyville","US","TN","02","0",,"2","0",,"6.57656768932294","0.0",,,"30411.0","23150.0",,"274.0","0","0","0","0","0","0","86.5","35.48"
"Benton","Benton","Camden","US","TN","03","0",,"0","0",,"0.0","0.0",,,"14524.0","10662.0",,"250.0","0","1","0","0","0","0","88.12","36.05"
"Bledsoe","Bledsoe","Pikeville","US","TN","04","0",,"0","0",,"0.0","0.0",,,"9669.0","7811.0",,"164.0","0","0","0","0","0","0","85.18","35.58"
"Blount","Blount","Maryville","US","TN","05","1","Maryville","17","8",,"19.7745699031046","9.30567995440217",,"266","85969.0","57525.0",,"324.0","0","1","0","0","0","0","83.98","35.75"
"Bradley","Bradley","Cleveland","US","TN","06","0",,"14","2",,"18.9928369871934","2.71326242674191",,,"73712.0","38324.0",,"243.0","0","0","0","1","0","0","84.85","35.17"
"Campbell","Campbell","Jacksboro","US","TN","07","0",,"7","1",,"19.9549588072636","2.85070840103766",,,"35079.0","27936.0",,"169.0","0","1","0","1","0","0","84.18","36.32"
"Cannon","Cannon","Woodbury","US","TN","08","0",,"0","0",,"0.0","0.0",,,"10467.0","5837.0",,"161.0","0","0","0","0","0","0","86.1","35.82"
"Carroll","Carroll","Huntingdon","US","TN","09","0",,"2","0",,"7.26902667732791","0.0",,,"27514.0","23476.0",,"188.0","0","0","0","0","1","1","88.45","36.0"
"Carter","Carter","Elizabethton","US","TN","10","0",,"11","3",,"21.3571497912824","5.82467721580429",,,"51505.0","41578.0",,"244.0","0","1","0","0","0","0","82.25","36.36"
"Cheatham","Cheatham","Ashland City","US","TN","11","0",,"4","0",,"14.7383935151069","0.0",,,"27140.0","9428.0",,"206.0","0","0","1","0","0","0","87.08","36.27"
"Chester","Chester","Henderson","US","TN","12","0",,"1","0",,"7.80092050862002","0.0",,,"12819.0","9569.0",,"182.0","0","0","0","0","0","0","88.67","35.45"
"Claiborne","Claiborne","Tazewell","US","TN","13","0",,"0","0",,"0.0","0.0",,,"26137.0","19067.0",,"155.0","0","1","0","0","0","0","83.6","36.5"
"Clay","Clay","Celina","US","TN","14","0",,"4","0",,"55.2638850511191","0.0",,,"7238.0","7289.0",,"142.0","0","1","0","0","0","0","85.5","36.53"
"Cocke","Cocke","Newport","US","TN","15","1","Newport","9","5",,"30.8843210596754","17.1579561442641",,"150","29141.0","23390.0",,"168.0","0","1","0","1","0","0","83.22","35.97"
"Coffee","Coffee","Manchester","US","TN","16","0",,"7","0",,"17.3529338853219","0.0",,,"40339.0","28603.0",,"325.0","0","0","0","1","0","0","86.07","35.48"
"Crockett","Crockett","Alamo","US","TN","17","0",,"1","1",,"7.47495888772612","7.47495888772612",,,"13378.0","14594.0",,"196.0","0","0","0","0","0","0","89.15","35.78"
"Cumberland","Cumberland","Crossville","US","TN","18","0",,"4","0",,"11.5154306771073","0.0",,,"34736.0","19135.0",,"158.0","0","0","0","1","0","0","85.03","33.95"
"Davidson","Davidson","Nashville","US","TN","19","0",,"53","3",,"10.3762059892244","0.5873324144844",,,"510784.0","399743.0",,"393.0","0","1","1","1","0","0","86.83","36.17"
"Decatur","Decatur","Decaturville","US","TN","20","0",,"0","0",,"0.0","0.0",,,"10472.0","8324.0",,"167.0","0","0","1","0","0","0","88.13","35.58"
"De Kalb","De Kalb","Smithville","US","TN","21","0",,"2","0",,"13.9275766016713","0.0",,,"14360.0","10774.0",,"166.0","0","1","0","0","0","0","85.82","35.98"
"Dickson","Dickson","Charlotte","US","TN","22","0",,"4","0",,"11.4086877156955","0.0",,,"35061.0","18839.0",,"200.0","0","0","1","1","0","0","87.3","36.2"
"Dyer","Dyer","Dyersburg","US","TN","23","0",,"1","0",,"2.86911114936593","0.0",,,"34854.0","29537.0",,"198.0","0","0","1","1","0","0","89.35","36.03"
"Fayette","Fayette","Somerville","US","TN","24","0",,"0","0",,"0.0","0.0",,,"25559.0","24577.0",,"136.0","0","0","0","1","0","0","89.4","35.23"
"Fentress","Fentress","Jamestown","US","TN","25","0",,"2","1",,"13.6341945599564","6.81709727997819",,,"14669.0","13288.0",,"135.0","0","0","1","0","0","0","84.97","36.4"
"Franklin","Franklin","Winchester","US","TN","26","0",,"4","3",,"11.5190784737221","8.63930885529158",,,"34725.0","25528.0",,"265.0","0","1","0","0","0","0","86.15","35.17"
"Gibson","Gibson","Trenton","US","TN","27","0",,"5","1",,"10.7956385620209","2.15912771240419",,,"46315.0","44699.0",,"242.0","0","0","0","0","0","0","88.98","35.98"
"Giles","Giles","Pulaski","US","TN","28","1","Pulaski","27","23",,"104.891029874519","89.3516180412571",,"28","25741.0","22410.0",,"237.0","0","0","0","1","0","0","87.03","35.18"
"Grainger","Grainger","Rutledge","US","TN","29","0",,"0","0",,"0.0","0.0",,,"17095.0","12506.0",,"120.0","0","1","0","0","0","0","83.5","36.3"
"Greene","Greene","Greeneville","US","TN","30","0",,"15","3",,"26.856211841799","5.3712423683598",,,"55853.0","42163.0",,"235.0","0","0","0","1","0","0","82.83","36.17"
"Grundy","Grundy","Altamont","US","TN","31","0",,"0","0",,"0.0","0.0",,,"13362.0","11512.0",,"146.0","0","0","0","0","0","0","85.7","35.47"
"Hamblen","Hamblen","Morristown","US","TN","32","0",,"5","0",,"9.90491283676704","0.0",,,"50480.0","33092.0",,"279.0","0","1","0","1","0","0","83.3","36.22"
"Hamilton","Hamilton","Chattanooga","US","TN","33","1",,"37","6",,"12.9580858455676","2.10131121820016",,"495","285536.0","237905.0",,"361.0","0","1","1","0","0","1","83.3","35.03"
"Hancock","Hancock","Sneedville","US","TN","34","0",,"0","0",,"0.0","0.0",,,"6739.0","7757.0",,"114.0","0","0","0","0","0","0","83.2","36.6"
"Hardeman","Hardeman","Bolivar","US","TN","35","0",,"0","0",,"0.0","0.0",,,"23377.0","21517.0",,"174.0","0","0","0","0","0","0","88.98","35.28"
"Hardin","Hardin","Savannah","US","TN","36","0",,"2","0",,"8.83665444262802","0.0",,,"22633.0","17397.0",,"185.0","0","0","1","0","0","0","88.25","35.2"
"Hawkins","Hawkins","Rogersville","US","TN","37","0",,"4","1",,"8.97565353977336","2.24391338494334",,,"44565.0","30468.0",,"194.0","0","1","0","0","0","0","83.01","36.43"
"Haywood","Haywood","Brownsville","US","TN","38","0",,"1","0",,"5.1448268765756","0.0",,,"19437.0","23393.0",,"167.0","0","0","0","1","0","0","89.25","35.58"
"Henderson","Henderson","Lexington","US","TN","39","0",,"1","0",,"4.57791613257645","0.0",,,"21844.0","16115.0",,"155.0","0","0","0","1","0","0","88.4","35.65"
"Henry","Henry","Paris","US","TN","40","0",,"0","0",,"0.0","0.0",,,"27888.0","22275.0",,"253.0","0","1","0","0","0","0","88.33","36.32"
"Hickman","Hickman","Centerville","US","TN","41","0",,"2","1",,"11.937447773666","5.968723886833",,,"16754.0","11862.0",,"138.0","0","0","0","1","0","0","87.48","35.75"
"Houston","Houston","Erin","US","TN","42","0",,"2","1",,"28.4981476204047","14.2490738102023",,,"7018.0","4794.0",,"188.0","0","1","0","0","0","0","87.7","36.32"
"Humphreys","Humphreys","Waverly","US","TN","43","0",,"3","0",,"18.9933523266857","0.0",,,"15795.0","11511.0",,"229.0","0","1","0","1","0","0","87.82","36.07"
"Jackson","Jackson","Gainesboro","US","TN","44","0",,"1","1",,"10.756157900398","10.756157900398",,,"9297.0","9233.0",,"115.0","0","0","1","0","0","0","85.68","36.33"
"Knox","Knox","Knoxville","US","TN","47","1",,"54","6",,"16.0834432865027","1.78704925405586",,"479","335749.0","250523.0",,"382.0","0","0","1","1","0","0","83.95","36.0"
"Lake","Lake","Tiptonville","US","TN","48","0",,"3","0",,"42.0816383784542","0.0",,,"7129.0","9572.0",,"160.0","0","1","1","0","0","0","89.5","36.35"
"Lauderdale","Lauderdale","Ripley","US","TN","49","0",,"2","0",,"8.51389894001958","0.0",,,"23491.0","21844.0",,"153.0","0","0","1","0","0","0","89.5","35.72"
"Lawrence","Lawrence","Lawrenceburg","US","TN","50","0",,"2","0",,"5.66524091436988","0.0",,,"35303.0","28049.0",,"171.0","0","0","0","0","0","0","87.33","35.27"
"Lewis","Lewis","Hohenwald","US","TN","51","0",,"0","0",,"0.0","0.0",,,"9247.0","6269.0",,"179.0","0","0","0","0","0","0","87.52","35.55"
"Lincoln","Lincoln","Fayetteville","US","TN","52","0",,"4","3",,"14.2060588841141","10.6545441630856",,,"28157.0","23829.0",,"222.0","0","0","0","0","0","0","86.55","35.13"
"Loudon","Loudon","Loudon","US","TN","53","0",,"5","0",,"15.9974404095345","0.0",,,"31255.0","23757.0",,"226.0","0","0","1","1","0","0","84.33","35.73"
"McMinn","McMinn","Athens","US","TN","54","0",,"8","1",,"18.8754925323833","2.35943656654791",,,"42383.0","33662.0",,"232.0","0","0","0","1","0","0","84.63","35.45"
"McNairy","McNairy","Selmer","US","TN","55","0",,"0","0",,"0.0","0.0",,,"22422.0","18085.0",,"188.0","0","0","0","0","0","0","88.57","35.17"
"Macon","Macon","Lafayette","US","TN","56","0",,"2","0",,"12.5738714950333","0.0",,,"15906.0","12197.0",,"124.0","0","0","0","0","0","0","86.03","36.52"
"Madison","Madison","Jackson","US","TN","57","0",,"8","1",,"10.258777666641","1.28234720833013",,,"77982.0","60655.0",,"317.0","0","0","0","1","0","0","88.83","35.62"
"Marion","Marion","Jasper","US","TN","58","0",,"3","2",,"12.0675784392599","8.0450522928399",,,"24860.0","21036.0",,"185.0","0","1","1","1","0","0","85.6","35.07"
"Marshall","Marshall","Lewisburg","US","TN","59","1","Lewisburg","13","6",,"60.3556339662937","27.8564464459817",,"93","21539.0","16859.0",,"277.0","0","0","0","1","0","0","86.82","35.48"
"Maury","Maury","Columbia","US","TN","60","0",,"9","0",,"16.4197620958914","0.0",,,"54812.0","41699.0",,"275.0","0","0","0","1","0","0","87.03","35.62"
"Meigs","Meigs","Decatur","US","TN","61","0",,"0","0",,"0.0","0.0",,,"8033.0","5160.0",,"137.0","0","0","1","0","0","0","84.8","35.5"
"Monroe","Monroe","Madisonville","US","TN","62","0",,"0","0",,"0.0","0.0",,,"30541.0","23316.0",,"182.0","0","0","0","0","0","0","84.35","35.52"
"Montgomery","Montgomery","Clarksville","US","TN","63","0",,"13","2",,"12.9355808075783","1.99008935501204",,,"100498.0","55645.0",,"353.0","0","1","0","1","1","0","87.35","36.52"
"Moore","Moore","Lynchburg","US","TN","64","0",,"0","0",,"0.0","0.0",,,"4721.0","3454.0",,"205.0","0","0","0","0","0","0","86.36","35.28"
"Morgan","Morgan","Wartburg","US","TN","65","0",,"1","0",,"5.78034682080925","0.0",,,"17300.0","14304.0",,"138.0","0","0","0","0","0","0","84.6","36.1"
"Obion","Obion","Union City","US","TN","66","0",,"5","2",,"15.7644165589432","6.30576662357726",,,"31717.0","26957.0",,"268.0","0","1","0","1","0","0","89.05","36.43"
"Overton","Overton","Livingston","US","TN","67","0",,"0","0",,"0.0","0.0",,,"17636.0","14661.0",,"142.0","0","0","1","0","0","0","85.33","36.36"
"Perry","Perry","Linden","US","TN","68","0",,"0","0",,"0.0","0.0",,,"6612.0","5273.0",,"160.0","0","1","0","0","0","0","87.83","35.63"
"Pickett","Pickett","Byrdstown","US","TN","69","0",,"0","0",,"0.0","0.0",,,"4548.0","4431.0",,"126.0","0","0","1","0","0","0","85.2","36.5"
"Polk","Polk","Benton","US","TN","70","0",,"3","2",,"21.9892985413765","14.6595323609177",,,"13643.0","12160.0",,"183.0","0","0","0","0","0","0","84.7","35.2"
"Putnam","Putnam","Cookeville","US","TN","71","0",,"6","2",,"11.679286784887","3.89309559496233",,,"51373.0","29236.0",,"221.0","0","0","0","1","0","0","85.5","36.17"
"Rhea","Rhea","Dayton","US","TN","72","0",,"1","0",,"4.10778836674335","0.0",,,"24344.0","15863.0",,"221.0","0","0","1","0","0","1","85.01","35.5"
"Roane","Roane","Kingston","US","TN","73","0",,"16","1",,"33.8789251910983","2.11743282444364",,,"47227.0","39133.0",,"260.0","0","1","0","1","0","0","35.8","84.5"
"Robertson","Robertson","Springfield","US","TN","74","0",,"6","4",,"14.4599219164217","9.6399479442811",,,"41494.0","27335.0",,"251.0","0","0","0","1","0","0","86.9","36.5"
"Rutherford","Rutherford","Murfreesboro","US","TN","75","0",,"21","1",,"17.71105675972","0.843383655224762",,,"118570.0","52368.0",,"375.0","0","1","0","1","1","0","86.42","35.83"
"Scott","Scott","Huntsville","US","TN","76","0",,"0","0",,"0.0","0.0",,,"18358.0","15413.0",,"142.0","0","0","0","0","0","0","84.5","36.4"
"Sequatchie","Sequatchie","Dunlap","US","TN","77","0",,"0","0",,"0.0","0.0",,,"8863.0","5915.0",,"185.0","0","0","0","0","0","0","85.38","35.36"
"Sevier","Sevier","Sevierville","US","TN","78","0","Gatlinburg/Sevierville","29","4",,"56.8148423877907","7.83652998452285",,,"51043.0","24251.0",,"210.0","0","1","0","0","0","0","83.57","35.88"
"Shelby","Shelby","Memphis","US","TN","79","1",,"102","11",,"12.3437367637627","1.33118729805284",,"520","826330.0","627019.0",,"398.0","0","0","1","1","1","1","90.0","35.17"
"Smith","Smith","Carthage","US","TN","80","0",,"3","0",,"21.2119069504348","0.0",,,"14143.0","12059.0",,"192.0","0","0","1","1","0","0","85.98","36.23"
"Stewart","Stewart","Dover","US","TN","81","0",,"0","0",,"0.0","0.0",,,"9479.0","7851.0",,"149.0","0","1","0","0","0","0","87.83","36.5"
"Sullivan","Sullivan","Blountville","US","TN","82","0",,"38","1",,"26.4631326777905","0.696398228362907",,,"143596.0","114139.0",,"336.0","0","1","0","1","0","0","82.3","36.5"
"Sumner","Sumner","Gallatin","US","TN","83","0",,"4","1",,"3.87292919317203","0.968232298293006",,,"103281.0","36217.0",,"232.0","0","1","0","0","0","0","86.47","36.36"
"Tipton","Tipton","Covington","US","TN","84","0",,"1","0",,"2.6618398637138","0.0",,,"37568.0","28564.0",,"186.0","0","0","1","0","0","0","89.67","35.53"
"Trousdale","Trousdale","Hartsville","US","TN","85","0",,"0","0",,"0.0","0.0",,,"5920.0","4914.0",,"156.0","0","0","1","0","0","0","82.42","36.15"
"Unicoi","Unicoi","Erwin","US","TN","86","0",,"0","0",,"0.0","0.0",,,"16549.0","15082.0",,"236.0","0","0","0","0","0","0","82.42","36.15"
"Union","Union","Maynardville","US","TN","87","0",,"0","0",,"0.0","0.0",,,"13694.0","8498.0",,"124.0","0","1","0","0","0","0","83.8","36.2"
"Van Buren","Van Buren","Spencer","US","TN","88","0",,"0","0",,"0.0","0.0",,,"4846.0","3671.0",,"102.0","0","0","0","0","0","0","85.5","35.7"
"Warren","Warren","McMinnville","US","TN","89","0",,"4","1",,"12.1241513094083","3.03103782735209",,,"32992.0","23102.0",,"235.0","0","0","0","0","0","0","85.82","35.67"
"Washington","Washington","Jonesboro","US","TN","90","0",,"20","3",,"21.664951524671","3.24974272870064",,,"92315.0","64832.0",,"310.0","0","1","0","1","0","0","82.48","36.47"
"Wayne","Wayne","Waynesboro","US","TN","91","0",,"0","0",,"0.0","0.0",,,"13935.0","11908.0",,"148.0","0","0","0","0","0","0","87.82","35.33"
"Weakley","Weakley","Dresden","US","TN","92","0",,"3","1",,"9.38321030902039","3.12773676967346",,,"31972.0","24227.0",,"217.0","0","0","0","0","0","0","88.7","36.28"
"White","White","Sparta","US","TN","93","0",,"1","0",,"4.97760079641613","0.0",,,"20090.0","15577.0",,"184.0","0","1","0","0","0","0","85.48","35.92"
"Williamson","Williamson","Franklin","US","TN","94","0",,"12","0",,"14.8109749324249","0.0",,,"81021.0","25267.0",,"268.0","0","0","0","1","0","0","86.87","35.92"
"Wilson","Wilson","Lebanon","US","TN","95","1","Lebanon","16","6",,"23.6424085703731","8.86590321388991",,"256","67675.0","27668.0",,"259.0","0","1","0","1","0","0","86.32","36.18"
"Anderson","Anderson","Palestine","US","TX","0A","0",,"4","0",,"8.32916874895885","0.0",,,"48024.0","28162.0",,"316.0","0","0","1","0","0","0","95.65","31.75"
"Andrews","Andrews","Andrews","US","TX","0B","0",,"2","0",,"13.9489468545125","0.0",,,"14338.0","13450.0",,"452.0","0","0","0","0","0","0","102.57","32.32"
"Angelina","Angelina","Lufkin","US","TX","0C","0",,"8","1",,"11.4475416404327","1.43094270505409",,,"69884.0","39814.0",,"316.0","0","1","0","0","0","0","94.78","31.35"
"Aransas","Aransas","Rockport","US","TX","0D","0",,"4","1",,"22.3563603845294","5.58909009613235",,,"17892.0","7006.0",,"327.0","1","0","0","0","0","0","97.07","28.03"
"Archer","Archer","Archer City","US","TX","0E","0",,"1","0",,"12.5423303649818","0.0",,,"7973.0","6110.0",,"348.0","0","0","1","0","0","0","98.62","33.6"
"Armstrong","Armstrong","Claude","US","TX","0F","0",,"0","0",,"0.0","0.0",,,"2021.0","1966.0",,"530.0","0","0","0","0","0","0","101.36","35.1"
"Atascosa","Atascosa","Jourdanton","US","TX","0G","0",,"4","1",,"13.1005797006518","3.27514492516294",,,"30533.0","18828.0",,"227.0","0","0","0","1","0","0","98.57","28.92"
"Austin","Austin","Bellville","US","TX","0H","0",,"1","0",,"5.04235578862445","0.0",,,"19832.0","13777.0",,"178.0","0","0","1","1","0","0","95.25","29.95"
"Bailey","Bailey","Muleshoe","US","TX","0I","0",,"2","0",,"28.312570781427","0.0",,,"7064.0","9090.0",,"347.0","0","0","0","0","0","0","102.73","34.23"
"Bandera","Bandera","Bandera","US","TX","0J","0",,"3","2",,"28.403711418292","18.9358076121947",,,"10562.0","3892.0",,"354.0","0","0","0","0","0","0","99.1","29.73"
"Bastrop","Bastrop","Bastrop","US","TX","0K","0",,"7","1",,"18.2944358780022","2.61349083971461",,,"38263.0","16925.0",,"224.0","0","0","0","0","0","0","97.35","30.12"
"Baylor","Baylor","Seymour","US","TX","0L","0",,"0","0",,"0.0","0.0",,,"4385.0","5893.0",,"319.0","0","1","0","0","0","0","99.27","33.6"
"Bee","Bee","Beeville","US","TX","0M","0",,"3","0",,"11.9355480405809","0.0",,,"25135.0","23755.0",,"351.0","0","0","0","0","1","0","97.78","28.42"
"Bell","Bell","Belton","US","TX","0N","0",,"33","3",,"17.2695302687767","1.56995729716152",,,"191088.0","94097.0",,"406.0","0","1","0","1","1","0","97.5","31.23"
"Bexar","Bexar","San Antonio","US","TX","0O","1","San Antonio","135","19",,"11.3886184677837","1.60284259916956",,"519","1185394.0","687151.0",,"392.0","0","0","0","1","1","1","98.5","29.42"
"Blanco","Blanco","Johnson City","US","TX","0P","0",,"2","2",,"33.4896182183523","33.4896182183523",,,"5972.0","3657.0",,"288.0","0","0","0","0","0","0","98.45","30.28"
"Borden","Borden","Gail","US","TX","0Q","0",,"0","0",,"0.0","0.0",,,"799.0","1076.0",,"388.0","0","0","0","0","0","0","101.43","32.78"
"Bosque","Bosque","Meridian","US","TX","0R","0",,"1","0",,"6.61157024793388","0.0",,,"15125.0","10809.0",,"294.0","0","0","0","0","0","0","97.67","31.93"
"Bowie","Bowie","Boston","US","TX","0S","0",,"21","1",,"25.7148105063369","1.22451478601604",,,"81665.0","59971.0",,"333.0","0","1","1","1","0","0","94.5","33.4"
"Brazoria","Brazoria","Angleton","US","TX","0T","0",,"20","4",,"10.43258722947","2.08651744589399",,,"191707.0","76204.0",,"392.0","1","0","1","0","0","0","95.45","29.17"
"Brazos","Brazos","Bryan","US","TX","0U","0",,"17","0",,"13.9502059706882","0.0",,,"121862.0","44895.0",,"449.0","0","0","1","0","0","0","96.4","30.68"
"Brewster","Brewster","Alpine","US","TX","0V","0",,"2","0",,"23.0388204123949","0.0",,,"8681.0","6434.0",,"453.0","0","0","1","0","0","0","103.67","30.36"
"Briscoe","Briscoe","Silverton","US","TX","0W","0",,"0","0",,"0.0","0.0",,,"1971.0","3577.0",,"358.0","0","0","0","0","0","0","101.3","34.47"
"Brooks","Brooks","Falfurrias","US","TX","0X","0",,"2","0",,"24.3783520234032","0.0",,,"8204.0","8609.0",,"250.0","0","0","0","0","0","0","98.17","27.28"
